icd9_code,icd10_code,rank,reason
3995,5A1D70Z,1,"The root operation 'Performance' aligns with the general concept of performing a procedure like hemodialysis. 'Urinary Filtration' is the closest anatomical/physiological process represented among the options, although hemodialysis involves blood filtration, not urinary. The time qualifiers ( <6 hrs/day) are specific but represent a quantifiable aspect of the procedure."
3995,5A1D80Z,2,"Similar to 5A1D70Z, 'Performance' is appropriate. 'Urinary Filtration' remains a suboptimal match for blood filtration. The time qualifier (6-18 hrs/day) is specific."
3995,5A1D90Z,3,"Similar to the other codes, 'Performance' is appropriate. 'Urinary Filtration' is not a good match for hemodialysis. The time qualifier (>18 hrs/day) is specific."
3997,3E03005,1,"The ICD-9 code '3997' describes 'Other perfusion'. While not a direct match, 'perfusion' often involves introducing substances into vessels. ICD-10 code 3E03005 describes introducing an antineoplastic agent into a peripheral vein via an open approach. This aligns with the concept of introducing a substance into a vessel, albeit a specific type (antineoplastic) and location (peripheral vein). The 'open' approach is a plausible method for perfusion or introduction."
3997,3E03305,2,"Similar to 3E03005, this code involves introducing an antineoplastic agent into a peripheral vein, but uses a percutaneous approach. This is also related to the concept of vessel introduction, but the percutaneous approach might be less directly analogous to general 'perfusion' than an open approach, depending on the specific context implied by 'perfusion'."
3997,3E05005,3,"This code introduces an antineoplastic agent into a peripheral artery via an open approach. While it involves vessel introduction, the use of an artery instead of a vein makes it less likely to be a general match for 'perfusion', which more commonly involves veins or systemic circulation."
3997,3E05305,4,"This code introduces an antineoplastic agent into a peripheral artery via a percutaneous approach. Like 3E05005, the arterial location makes it a less probable match for general 'perfusion'. Additionally, the percutaneous approach is less directly analogous to 'perfusion' compared to an open approach."
4021,07B10ZZ,1,"Matches 'Excision' (Root Operation), 'Neck Lymphatic' (Body Part), and 'Open Approach' (Approach). While the ICD-9 code doesn't specify laterality, this is the most plausible default/common side."
4021,07B20ZZ,2,"Matches 'Excision' (Root Operation), 'Neck Lymphatic' (Body Part), and 'Open Approach' (Approach). This represents the opposite laterality to the top-ranked code."
4021,07B13ZZ,3,"Matches 'Excision' (Root Operation), 'Neck Lymphatic' (Body Part). The 'Percutaneous Approach' is a possible, though less common, method for lymph node excision compared to 'Open'."
4021,07B23ZZ,4,"Matches 'Excision' (Root Operation), 'Neck Lymphatic' (Body Part). The 'Percutaneous Approach' is a possible, though less common, method for lymph node excision compared to 'Open'."
4021,07B14ZZ,5,"Matches 'Excision' (Root Operation), 'Neck Lymphatic' (Body Part). The 'Percutaneous Endoscopic Approach' is a less common method for lymph node excision compared to 'Open' or 'Percutaneous'."
4021,07B24ZZ,6,"Matches 'Excision' (Root Operation), 'Neck Lymphatic' (Body Part). The 'Percutaneous Endoscopic Approach' is a less common method for lymph node excision compared to 'Open' or 'Percutaneous'."
4022,07B80ZZ,1,"Correct root operation (Excision), correct body part (Internal Mammary Lymphatic), correct approach (Open). Matches ICD-9 description closely."
4022,07B83ZZ,2,"Correct root operation (Excision), correct body part (Internal Mammary Lymphatic), correct approach (Percutaneous). Matches ICD-9 description closely."
4022,07B84ZZ,3,"Correct root operation (Excision), correct body part (Internal Mammary Lymphatic), correct approach (Percutaneous Endoscopic). Matches ICD-9 description closely."
4022,07B90ZZ,4,"Correct root operation (Excision), correct body part (Internal Mammary Lymphatic), correct approach (Open). However, specifies Left side, while ICD-9 does not specify laterality."
4022,07B93ZZ,5,"Correct root operation (Excision), correct body part (Internal Mammary Lymphatic), correct approach (Percutaneous). However, specifies Left side, while ICD-9 does not specify laterality."
4022,07B94ZZ,6,"Correct root operation (Excision), correct body part (Internal Mammary Lymphatic), correct approach (Percutaneous Endoscopic). However, specifies Left side, while ICD-9 does not specify laterality."
4023,07B50ZZ,1,"Matches 'Excision' (Root Operation), 'Axillary Lymph node' (Body Part), and 'Open Approach' (Approach). The ICD-9 code does not specify laterality, so the 'Right' side is arbitrarily chosen as the best fit among the options."
4023,07B53ZZ,2,"Matches 'Excision' (Root Operation), 'Axillary Lymph node' (Body Part), and 'Percutaneous Approach' (Approach). The ICD-9 code does not specify laterality, so the 'Right' side is arbitrarily chosen as the best fit among the options."
4023,07B54ZZ,3,"Matches 'Excision' (Root Operation), 'Axillary Lymph node' (Body Part), and 'Percutaneous Endoscopic Approach' (Approach). The ICD-9 code does not specify laterality, so the 'Right' side is arbitrarily chosen as the best fit among the options."
4023,07B60ZZ,4,"Matches 'Excision' (Root Operation), 'Axillary Lymph node' (Body Part), and 'Open Approach' (Approach). The ICD-9 code does not specify laterality, so the 'Left' side is arbitrarily chosen as the next best fit among the options."
4023,07B63ZZ,5,"Matches 'Excision' (Root Operation), 'Axillary Lymph node' (Body Part), and 'Percutaneous Approach' (Approach). The ICD-9 code does not specify laterality, so the 'Left' side is arbitrarily chosen as the next best fit among the options."
4023,07B64ZZ,6,"Matches 'Excision' (Root Operation), 'Axillary Lymph node' (Body Part), and 'Percutaneous Endoscopic Approach' (Approach). The ICD-9 code does not specify laterality, so the 'Left' side is arbitrarily chosen as the next best fit among the options."
4024,07BH0ZZ,1,"Matches 'Excision' (root operation), 'Inguinal Lymph node' (body part), and 'Open Approach' (approach). The ICD-9 code does not specify laterality, so the right side is chosen as a default or representative example."
4024,07BJ0ZZ,2,"Matches 'Excision' (root operation), 'Inguinal Lymph node' (body part), and 'Open Approach' (approach). The ICD-9 code does not specify laterality, so the left side is chosen as a representative example."
4024,07BH3ZZ,3,"Matches 'Excision' (root operation) and 'Inguinal Lymph node' (body part). 'Percutaneous Approach' is a possible approach for excision, although 'Open Approach' is more common for lymph node excision."
4024,07BJ3ZZ,4,"Matches 'Excision' (root operation) and 'Inguinal Lymph node' (body part). 'Percutaneous Approach' is a possible approach for excision, although 'Open Approach' is more common for lymph node excision."
4024,07BH4ZZ,5,"Matches 'Excision' (root operation) and 'Inguinal Lymph node' (body part). 'Perc Endo Approach' is a possible approach for excision, although 'Open Approach' is more common for lymph node excision."
4024,07BJ4ZZ,6,"Matches 'Excision' (root operation) and 'Inguinal Lymph node' (body part). 'Perc Endo Approach' is a possible approach for excision, although 'Open Approach' is more common for lymph node excision."
4040,07T10ZZ,1,"The root operation 'Resection' aligns with 'Radical neck dissection'. The body part 'Neck Lymphatic' is appropriate. The open approach is a possibility, although not specified in the ICD-9 code."
4040,07T14ZZ,2,"The root operation 'Resection' aligns with 'Radical neck dissection'. The body part 'Neck Lymphatic' is appropriate. The Percutaneous Endoscopic approach is a possibility, although not specified in the ICD-9 code."
4040,07T20ZZ,3,"The root operation 'Resection' aligns with 'Radical neck dissection'. The body part 'Neck Lymphatic' is appropriate. The open approach is a possibility, although not specified in the ICD-9 code. The left side is not specified in the ICD-9 code."
4040,07T24ZZ,4,"The root operation 'Resection' aligns with 'Radical neck dissection'. The body part 'Neck Lymphatic' is appropriate. The Percutaneous Endoscopic approach is a possibility, although not specified in the ICD-9 code. The left side is not specified in the ICD-9 code."
4041,07T10ZZ,1,"Resection (Radical Dissection) of Right Neck Lymphatic (Neck), Open Approach (implied radical/standard)."
4041,07T20ZZ,2,"Resection (Radical Dissection) of Left Neck Lymphatic (Neck), Open Approach (implied radical/standard)."
4041,07T14ZZ,3,"Resection (Radical Dissection) of Right Neck Lymphatic (Neck), Perc Endo Approach (less likely for radical, but possible)."
4041,07T24ZZ,4,"Resection (Radical Dissection) of Left Neck Lymphatic (Neck), Perc Endo Approach (less likely for radical, but possible)."
4051,07T50ZZ,1,Matches 'Radical excision' with 'Resection' root operation and 'axillary lymph nodes' with 'Axillary Lymphatic' body part. The open approach is a plausible method for radical excision.
4051,07T54ZZ,2,"Matches 'Radical excision' with 'Resection' root operation and 'axillary lymph nodes' with 'Axillary Lymphatic' body part. The percutaneous endoscopic approach is a possible method, though 'radical' might imply a more open procedure."
4051,07T60ZZ,3,"Matches 'Radical excision' with 'Resection' root operation and 'axillary lymph nodes' with 'Axillary Lymphatic' body part. However, it specifies the 'Left' side, while the ICD-9 code doesn't specify laterality."
4051,07T64ZZ,4,"Matches 'Radical excision' with 'Resection' root operation and 'axillary lymph nodes' with 'Axillary Lymphatic' body part. However, it specifies the 'Left' side and a percutaneous endoscopic approach, while the ICD-9 code doesn't specify laterality or approach."
4052,07TD0ZZ,1,The root operation 'Resection' aligns with 'Radical excision'. The body part 'Aortic Lymphatic' matches 'periaortic lymph nodes'. The open approach is a plausible default when not specified.
4052,07TD4ZZ,2,"The root operation 'Resection' aligns with 'Radical excision'. The body part 'Aortic Lymphatic' matches 'periaortic lymph nodes'. The percutaneous endoscopic approach is a possible alternative to open, but less likely as a default."
4053,07TC0ZZ,1,Root operation 'Resection' matches 'excision'. Body part 'Pelvis Lymphatic' is the closest anatomical match for 'iliac lymph nodes'. Approach 'Open' is a plausible default if not specified.
4053,07TC4ZZ,2,Root operation 'Resection' matches 'excision'. Body part 'Pelvis Lymphatic' is the closest anatomical match for 'iliac lymph nodes'. Approach 'Perc Endo' is a plausible alternative approach.
4054,07TH0ZZ,1,"Radical groin dissection involves resection of inguinal lymphatics. This code represents resection of the right inguinal lymphatics via an open approach, which is a plausible representation of a radical dissection, although the laterality is unspecified in the ICD-9 code. The root operation 'Resection' aligns with 'dissection' in this context."
4054,07TJ0ZZ,2,"Similar to 07TH0ZZ, this code represents resection of the left inguinal lymphatics via an open approach. While the laterality is unspecified in the ICD-9 code, it is a semantically valid candidate representing the core procedure."
4054,07TH4ZZ,3,"This code represents resection of the right inguinal lymphatics via a percutaneous endoscopic approach. While 'resection' aligns with 'dissection', the percutaneous endoscopic approach is less typical for a 'radical' dissection compared to an open approach, making it a less likely match."
4054,07TJ4ZZ,4,"This code represents resection of the left inguinal lymphatics via a percutaneous endoscopic approach. Similar to 07TH4ZZ, the percutaneous endoscopic approach is less typical for a 'radical' dissection, making it the least likely match among the candidates."
4059,07T80ZZ,1,"The ICD-9 code specifies 'excision of lymph nodes'. The ICD-10 code specifies 'Resection of Right Internal Mammary Lymphatic'. While 'Internal Mammary Lymphatic' is a specific type of lymph node, 'Resection' is semantically equivalent to 'Radical excision'. The 'Open Approach' is a plausible approach for lymph node excision."
4059,07T84ZZ,2,"Similar to 07T80ZZ, this code involves 'Resection' of a specific lymph node ('Int Mamm, R Lymph') via a 'Perc Endo Approach'. 'Resection' aligns with 'Radical excision', and 'Perc Endo Approach' is another plausible approach for lymph node surgery."
4059,07T90ZZ,3,"This code is analogous to 07T80ZZ but specifies the 'Left Internal Mammary Lymphatic'. The semantic match between 'Resection' and 'Radical excision' holds, and 'Open Approach' is plausible."
